
CV_COMP_CORREL
Name of image,cofee-s1-00186.jpg,cofee-s1-00476.jpg,cofee-s2-01724.jpg,cofee-s2-01735.jpg,cofee-s2-01796.jpg,cofee-s3-02577.jpg,cofee-s3-02626.jpg,cofee-s3-02731.jpg,cofee-s3-02879.jpg,laboratory-s1-00012.jpg,laboratory-s1-00174.jpg,laboratory-s2-00019.jpg,laboratory-s2-00077.jpg,laboratory-s2-00213.jpg,laboratory-s3-00000.jpg,laboratory-s3-00155.jpg,laboratory-s3-00278.jpg,laboratory-s3-00385.jpg,outdoor-s1-00701.jpg,outdoor-s1-00748.jpg,outdoor-s1-00799.jpg,outdoor-s1-00804.jpg,outdoor-s1-00964.jpg,outdoor-s1-00996.jpg,outdoor-s2-00001.jpg,outdoor-s2-00042.jpg,outdoor-s2-00134.jpg,outdoor-s2-00203.jpg,outdoor-s2-00282.jpg,outdoor-s2-00355.jpg,party-s1-04339.jpg,party-s1-04366.jpg,party-s1-04388.jpg,party-s1-04498.jpg,party-s1-04507.jpg,party-s1-04575.jpg,party-s1-04584.jpg,party-s1-04624.jpg,party-s2-08721.jpg,party-s2-08755.jpg,party-s2-08771.jpg,party-s2-08866.jpg,party-s2-08882.jpg
cofee-s1-00186.jpg,1.0,0.9343975014403829,0.9248061834225353,0.9519579652355369,0.895838152656732,0.6737761694030286,0.6654210055932904,0.6808494166286374,0.684706557906936,0.12039897263580958,0.17621893181200118,0.10928747764409016,0.18213146980191644,0.05275054407457781,0.10839474852730809,0.12133237369674756,0.0595677137198134,0.06803486126133906,0.2914279184802572,0.2061776590219612,0.26993755879653786,0.16853351863677532,0.3605399499152431,0.335401590029934,-0.07600081410833157,0.4484863453147677,0.28995643478822547,0.5892230319641402,0.6335220552574428,0.04649479118545788,0.1233666200401782,0.10132776376311778,0.09588780228240718,0.035840525858697875,0.03537050134268957,0.0199649961437653,0.001869153153209715,0.05194935480916921,0.321982086011997,0.3047613785905251,0.2999449434591134,0.30321614269525404,0.28411244992249196
cofee-s1-00476.jpg,0.9343975014403829,1.0,0.926421141249894,0.9741844028262202,0.9210811359086949,0.8163018304805438,0.8006616308376876,0.8211802144155776,0.8483213900444444,0.10037396474239757,0.1759705147033655,0.09763184960991389,0.15781020201016743,0.04514569615819074,0.09434978729981347,0.09718131472937154,0.019119542566739922,0.048926856541619046,0.2102572313506747,0.10755642820414983,0.17466404073386554,0.06909480574308824,0.24201309251065137,0.2473715840616171,-0.1627961225173567,0.21781741683448202,0.09484075771188276,0.38628560471317697,0.42316170218882193,-0.09345451824125989,0.15605958384443175,0.1199350977275678,0.12618367612431167,0.049102624829438404,0.04648217547942735,0.042902296738838344,0.028388217660779785,0.07305376696956374,0.28052194938242436,0.3160797422976279,0.2985550528402521,0.2942361876606568,0.26632693655600065
cofee-s2-01724.jpg,0.9248061834225353,0.926421141249894,1.0,0.9625732334965326,0.9770570199197538,0.6612113705759022,0.6813445981747288,0.6563610148583936,0.7203120713183642,0.13481600076412933,0.19561549423313396,0.13675290330995513,0.2072800219933095,0.08157232968596966,0.12607925785360938,0.13465737465383915,0.05907234473794229,0.08870487967522497,0.2729169751625762,0.2297878741142708,0.2656410546174175,0.16797199797461768,0.38754427798130914,0.38830044601541713,-0.08908466292234399,0.29520924700529555,0.16136619041173808,0.46094085949175884,0.4997167027902793,-0.0359570764823756,0.14225944218867387,0.11357117321059249,0.11628754781475784,0.047916883176883744,0.05181109009926333,0.03317369634459922,0.016584562516523894,0.0708654510047949,0.30834467776809704,0.33077985232176077,0.33039236561709634,0.316541269392618,0.29851964225156064
cofee-s2-01735.jpg,0.9519579652355369,0.9741844028262202,0.9625732334965326,1.0,0.9233631080466224,0.7236397733379794,0.7247434251658611,0.7321569363018882,0.7581693762319871,0.09559928665309703,0.17349897488918417,0.0883172692872656,0.16527703965408333,0.03987568604353572,0.09378995968030564,0.10314887873757016,0.020434477628449993,0.04524903762652659,0.2488893244954907,0.15198610974277105,0.21468651706275793,0.11345665528158211,0.3022362413123261,0.2967435985893039,-0.13334469418704453,0.3162992384435908,0.17240070087091985,0.4788557421663261,0.5227641382325848,-0.04386275348468455,0.1309694421509288,0.1026266268599321,0.10479803249149143,0.03275730039797978,0.03167825339963351,0.019304544599420458,0.003129566076851408,0.053033761648877666,0.29705429073985645,0.3114092337476158,0.30733595467687164,0.2951623348307406,0.2752134613130445
cofee-s2-01796.jpg,0.895838152656732,0.9210811359086949,0.9770570199197538,0.9233631080466224,1.0,0.6791387151496052,0.6819256380680507,0.6669246886024569,0.7717153609383813,0.1505395602900364,0.20015373386592028,0.15573655367416983,0.21839808779211703,0.0933628163511612,0.13951451458352696,0.14100942156418964,0.0662980459906506,0.10735396055055711,0.25943915804387685,0.2298939559632983,0.26221936918820643,0.16654109044305304,0.3815408140527242,0.3880535272395697,-0.09977913635179761,0.197993360702088,0.08866247411163192,0.3685285675508539,0.4013557407865499,-0.07695460360067302,0.14431520260384256,0.12035799782383688,0.12395710306274765,0.05459613165865355,0.060546116447607407,0.040109675107470225,0.026417209814896873,0.07642946503542176,0.2818197605745292,0.32219922748926155,0.3130087890119472,0.30198080455715254,0.28028362312224725
cofee-s3-02577.jpg,0.6737761694030286,0.8163018304805438,0.6612113705759022,0.7236397733379794,0.6791387151496052,1.0,0.9749390017855429,0.9929013072933731,0.8907495730072924,0.19931316451794026,0.3023828934177163,0.058307163133004054,0.19206183709614388,0.03480924108264908,0.19095026247342134,0.17585596819537924,0.0222345376145152,0.055057646061960855,0.1754397209227997,-0.015547778826579168,0.11970946849034816,-0.028561360021875152,0.024532202725670502,0.022335553007378498,-0.10705959001874718,0.10741930273171632,0.04271845938584187,0.12027120280955507,0.1346440336545102,-0.04602769412623236,0.17773235068397036,0.11232585953206825,0.1227909322557709,0.017971580954373487,0.00077733824645484,0.03782523979133679,0.03464897307992058,0.06414456495884018,0.2451033089641463,0.3745406782400768,0.3532559220150324,0.39519153263380224,0.37687261197292315
cofee-s3-02626.jpg,0.6654210055932904,0.8006616308376876,0.6813445981747288,0.7247434251658611,0.6819256380680507,0.9749390017855429,1.0,0.9692273779910274,0.8580423115959639,0.20114131849341105,0.29934744518878975,0.10042107602584333,0.2107714707178929,0.07341724251538026,0.195184799014962,0.1756812804782976,0.047899085795744055,0.09004190568868195,0.15713019352262664,-0.015624740312560101,0.09837672898962706,-0.05398903769935729,0.04911448650387403,0.06752056709434069,-0.12613362789173088,0.10457292261458086,0.04629498457863878,0.14280655659884914,0.15405432808707825,-0.06311026284027446,0.22601894721265575,0.15051887655293578,0.16131618825478763,0.06349593603998392,0.04370156146890235,0.08286617674096663,0.08012119519039636,0.10825260244464248,0.2744770408325064,0.39398767910122234,0.3788952846375893,0.40947547118024474,0.3899761927272839
cofee-s3-02731.jpg,0.6808494166286374,0.8211802144155776,0.6563610148583936,0.7321569363018882,0.6669246886024569,0.9929013072933731,0.9692273779910274,1.0,0.8776987927688183,0.17897851707853857,0.2832669075414765,0.07123251841563194,0.17632285919242108,0.04725230998478532,0.1687025913943598,0.16025307645817866,0.028205550850935485,0.05409068010708545,0.15785159804427043,-0.02454672550730679,0.09356582477516823,-0.041480191261771084,0.013138968258191388,0.01205213426492886,-0.10268692070379169,0.13142840861191793,0.06325591913668974,0.1527293050457057,0.16840267114791424,-0.041966394319169056,0.2036690029001646,0.12352792865742603,0.1382756406591318,0.047272138481863145,0.02518728151164179,0.06574474758299406,0.058847016661613814,0.0869033886019227,0.26226504269717993,0.38182402692585726,0.3559806904968943,0.3948514379161314,0.37619464776061445
cofee-s3-02879.jpg,0.684706557906936,0.8483213900444444,0.7203120713183642,0.7581693762319871,0.7717153609383813,0.8907495730072924,0.8580423115959639,0.8776987927688183,1.0,0.22722950796124577,0.33261269356148393,0.09858268841844814,0.2662774355303687,0.08011409526118057,0.25905636437216345,0.23822874726002988,0.053540492570150575,0.12270165506526587,0.20539553300797042,0.051064507251377234,0.15119259319716616,0.017516255908701962,0.13253675775551055,0.13770561212220883,-0.14581910559153707,-0.01408073403160056,-0.05676121213629404,0.04662976151231386,0.07056298697390494,-0.1414766215703319,0.14667933478368597,0.09602109799754724,0.109145103752553,0.03228757989684439,0.013074619826465387,0.02494621818719118,0.023445604119050886,0.05106528944146627,0.22649270913421268,0.3493943307447786,0.3336416688519456,0.35120952085117196,0.32134239842918866
laboratory-s1-00012.jpg,0.12039897263580958,0.10037396474239757,0.13481600076412933,0.09559928665309703,0.1505395602900364,0.19931316451794026,0.20114131849341105,0.17897851707853857,0.22722950796124577,1.0,0.9115745493676791,0.6764185781196504,0.8978046201579567,0.7239873397631036,0.9600742618348179,0.9506581364031771,0.8834717387858748,0.8475612853701657,0.5617176618302758,0.49127309468620406,0.6575816183422991,0.5865286805360529,0.4953629656810433,0.4544059154465485,0.6656855365073379,0.3193074159606479,0.39987133973205885,0.30698660607144235,0.29306530903773287,0.592829053953881,0.5777637105116715,0.485853859903648,0.5051751532228926,0.572581506980213,0.5369336123889618,0.5440238938385848,0.5211698366666787,0.5494146592688135,0.6976450078889671,0.6696526913085504,0.6900981682703129,0.6563479578521885,0.6475649947400112
