
CV_COMP_CORREL
Name of image,cofee-s1-00186.jpg,cofee-s1-00476.jpg,cofee-s2-01724.jpg,cofee-s2-01735.jpg,cofee-s2-01796.jpg,cofee-s3-02577.jpg,cofee-s3-02626.jpg,cofee-s3-02731.jpg,cofee-s3-02879.jpg,laboratory-s1-00012.jpg,laboratory-s1-00174.jpg,laboratory-s2-00019.jpg,laboratory-s2-00077.jpg,laboratory-s2-00213.jpg,laboratory-s3-00000.jpg,laboratory-s3-00155.jpg,laboratory-s3-00278.jpg,laboratory-s3-00385.jpg,outdoor-s1-00701.jpg,outdoor-s1-00748.jpg,outdoor-s1-00799.jpg,outdoor-s1-00804.jpg,outdoor-s1-00964.jpg,outdoor-s1-00996.jpg,outdoor-s2-00001.jpg,outdoor-s2-00042.jpg,outdoor-s2-00134.jpg,outdoor-s2-00203.jpg,outdoor-s2-00282.jpg,outdoor-s2-00355.jpg,party-s1-04339.jpg,party-s1-04366.jpg,party-s1-04388.jpg,party-s1-04498.jpg,party-s1-04507.jpg,party-s1-04575.jpg,party-s1-04584.jpg,party-s1-04624.jpg,party-s2-08721.jpg,party-s2-08755.jpg,party-s2-08771.jpg,party-s2-08866.jpg,party-s2-08882.jpg
cofee-s1-00186.jpg,1.0,0.9054133246272019,0.8617558949151237,0.8930369060333573,0.8325449481127529,0.5688776573586369,0.6084192238518741,0.5724234498512928,0.6285310920760779,0.025555420195457933,0.024114043123640308,-0.01868298165624737,0.029542322830030103,-0.04361462069682016,-0.03348519774537121,-0.02518138510804337,-0.06402377896412129,-0.06453277910236137,0.23163972329610813,0.13957977391848514,0.23293303674338334,0.11049161343533177,0.37504891433568216,0.3182978869153369,0.06429475063515981,0.5422594916624427,0.5251626098703508,0.677700500959517,0.7125131694973071,0.35890348190054167,0.02765671156009504,0.011432497347194946,0.0003228156256801843,-0.024250583302308115,-0.03330608742434795,-0.016552183628657235,-0.04122310204833909,-0.01354426658500958,0.11898380444088771,0.10254262746357846,0.1029131924599996,0.11404843845785162,0.10869676806727609
cofee-s1-00476.jpg,0.9054133246272019,1.0,0.8582301957095971,0.9287524273716709,0.8530195532048158,0.7875808287334021,0.7689329326185365,0.7771624235729252,0.8281076527517115,-0.004110746950091844,0.001820504788564727,-0.006665800359061504,0.010998921743608524,-0.04026720840843908,-0.03240300059804253,-0.04114253254171437,-0.09550263370362794,-0.06683306008766973,0.13420241605083183,0.035767505051604156,0.10827095004808399,-0.026679206220549073,0.23553751809482146,0.22283879367251166,-0.1158047775584488,0.2819533972912865,0.26858780578331626,0.4578300739374063,0.48868696892238644,0.10989059790980521,0.0728244010304133,0.04604943042607414,0.04113178079487568,0.00047382354868976415,-0.01498554304078197,0.007985060708958658,-0.012070229393392255,0.009728709166377976,0.07127011568328219,0.115121362511555,0.09852887262715622,0.11646615151365748,0.10222377354454809
cofee-s2-01724.jpg,0.8617558949151237,0.8582301957095971,1.0,0.9097413424973982,0.9945054265053236,0.609051526481048,0.6437090646735465,0.5999853370864772,0.6952888203359079,0.09783951402919253,0.08293874186067719,0.04569865600332603,0.11097774256342205,0.012470039931041494,0.03137032588626306,0.03770025244522641,-0.030416925164780784,0.005425689589245821,0.2553689043230951,0.14758684616847334,0.21726115954747308,0.10775557903538853,0.32933793102244646,0.3183504938125148,-0.05484185120982707,0.3082169182487618,0.25718250482827093,0.4911645672037561,0.5225389262600586,0.11706849900373854,0.05564388179665907,0.024977523081619497,0.021608553335908606,-0.009290144849082454,-0.016089589104073817,-0.017860027737336453,-0.042028990772869756,-0.004702202687505205,0.11095219219140423,0.11635125128189208,0.11528203132762907,0.11496712095926434,0.10855411252608549
cofee-s2-01735.jpg,0.8930369060333573,0.9287524273716709,0.9097413424973982,1.0,0.9125792257010966,0.6868693635343083,0.6546051322715296,0.6830313055045518,0.710802305746323,0.05509734212869656,0.051645549361471074,0.010258888611878058,0.07692091923182923,-0.014885175607226747,0.019083870428868128,0.0209545756061013,-0.05148322047592898,-0.018641882680449726,0.22259651919281076,0.1055343385356108,0.19935818331301441,0.07941033702698033,0.31543543650631,0.2894370963795257,-0.056435567024623816,0.3544693848077615,0.3166071191297791,0.5309862536676897,0.5634017928537515,0.16471292101296509,0.0524624667578665,0.033437246641686375,0.02296121547989783,-0.01525702193649372,-0.026506188151739298,-0.017241841164606708,-0.03923197068861948,-0.0063827605177131305,0.10951339797157192,0.12831677534486902,0.12068008695528006,0.1292847313755194,0.11861128562175174
cofee-s2-01796.jpg,0.8325449481127529,0.8530195532048158,0.9945054265053236,0.9125792257010966,1.0,0.6063402784706401,0.6279572444242422,0.5932767725362517,0.6931332756712426,0.07875834162378748,0.058709928472333514,0.039503409399193556,0.08458854994843545,0.0006726188830570853,0.006006071811387291,0.01182615070695053,-0.04602242687618603,-0.011718574472674307,0.23010485773494518,0.12395707200999273,0.17678013714143626,0.07565316133980955,0.29038860394779437,0.28618913348632097,-0.07994325254088364,0.2560051403105009,0.2009131420823922,0.4515986838222946,0.4816478319894856,0.06771442194534948,0.049405446513253244,0.026712204804883555,0.023826999090673772,-0.011415803867683996,-0.014884906542942106,-0.020066873923224815,-0.04233011230614354,-0.005260876239045212,0.08605880867214258,0.09276237980287702,0.09085455923681016,0.09092642743984626,0.08494486021954091
cofee-s3-02577.jpg,0.5688776573586369,0.7875808287334021,0.609051526481048,0.6868693635343083,0.6063402784706401,1.0,0.9506762166418532,0.9923566404455259,0.8746883613525394,0.07633147712727771,0.12221187607039927,-0.006321240583980497,0.10339230311333882,-0.010444957040120276,0.12382091338411476,0.11084829569630973,-0.02961834065642993,0.025223797575648004,0.0013621024741599529,-0.09026198440512541,-0.03425370445642662,-0.14928563740248438,0.0712442925008844,0.09136340945868218,-0.08173366130001035,-0.010448879850496471,0.050113320899503044,0.052507878559133025,0.0844853004851951,0.010085823295198857,0.12165392763374139,0.06455743265020115,0.07373443864638407,0.016173637796729718,-0.011169234413350264,0.03250086344095204,0.023891692787868696,0.0340553244632287,0.14472114379951115,0.2449064516758031,0.21886131467617748,0.24626278975874288,0.23340416653402402
cofee-s3-02626.jpg,0.6084192238518741,0.7689329326185365,0.6437090646735465,0.6546051322715296,0.6279572444242422,0.9506762166418532,1.0,0.9550698204502858,0.8579896059679163,0.12021425756469721,0.1726873572353059,0.025783401925387806,0.13079308771964182,0.011346022035391588,0.14389852582404128,0.1245735029702532,-0.009228846954153063,0.03891983373202903,0.04806861974515787,-0.05252366347878878,0.006326664278520158,-0.12972591939218472,0.13295928754177158,0.1584085549000347,-0.06872857505688584,0.01888703949526588,0.06239214056129317,0.09353316989710368,0.1226253954739985,-0.0027303113897747975,0.17974015125104284,0.1043796850380177,0.11914550609677978,0.06765608599456664,0.03825450351539401,0.0834277855699374,0.07310103007584738,0.08450825449997391,0.17377947770548138,0.2746348918741925,0.2562515290012944,0.2726579694383863,0.26166718283562174
cofee-s3-02731.jpg,0.5724234498512928,0.7771624235729252,0.5999853370864772,0.6830313055045518,0.5932767725362517,0.9923566404455259,0.9550698204502858,1.0,0.8569937432099806,0.07451066119318639,0.1288100025505639,0.011532893163976186,0.11608960709078273,0.014483766387046352,0.14408957400162078,0.13157758805453246,-0.018139934770114458,0.029312523025451235,0.005433087141199718,-0.07139795220575129,-0.025514921529899492,-0.14490891408928278,0.09807991135826655,0.11458413993562716,-0.072287310773308,0.03218711932612129,0.07407779753666494,0.09440892593420339,0.12193202866975045,0.021073781578859085,0.1484280854266846,0.0865059403858969,0.09765164378395776,0.04412149503838583,0.014535373041496533,0.05945439100317183,0.05132475396392117,0.05942479198451884,0.17327297865712446,0.28032844985084054,0.2549235516626799,0.28267820854444636,0.2714212505301909
cofee-s3-02879.jpg,0.6285310920760779,0.8281076527517115,0.6952888203359079,0.710802305746323,0.6931332756712426,0.8746883613525394,0.8579896059679163,0.8569937432099806,1.0,0.1722769935897279,0.24106571531650578,0.03778871639106007,0.16826929926771714,0.014774152900984865,0.14914888475096907,0.11863816343096854,-0.012791626961984649,0.06061979020841072,0.12529331540270966,-0.042666010114213865,0.08448900457674935,-0.08340638639102477,0.16877192806631455,0.1895238233111049,-0.12874249741283264,-0.008689088815834954,0.00617650841324742,0.09404311668673868,0.13013153734700808,-0.05171851174170037,0.0636465760539557,0.022450946165279626,0.026048848354404092,-0.019930202697965933,-0.039386647723857506,-0.017128268515352325,-0.026507866174373795,-0.011344206179567547,0.06894165658127116,0.13968270848339878,0.12014921235601318,0.14852298444578332,0.12734496168547985
laboratory-s1-00012.jpg,0.025555420195457933,-0.004110746950091844,0.09783951402919253,0.05509734212869656,0.07875834162378748,0.07633147712727771,0.12021425756469721,0.07451066119318639,0.1722769935897279,1.0,0.8284358299089785,0.5731640749926118,0.9003527523845615,0.6414299496132864,0.8272885860582067,0.8494275985100613,0.8564410215060877,0.8651074978253026,0.3475908786004497,0.42837351870227325,0.48894113208533463,0.5242925542345008,0.3571939782167294,0.4097840011488307,0.48243133898415996,0.17589037515336792,0.04814647899322534,0.12209748729500318,0.09733743392941416,0.16143355463483733,0.3155328098935798,0.2678378547146187,0.23377156984132472,0.27785542473947045,0.26141481977913045,0.2389796638469402,0.24801095208887744,0.26406775404704197,0.6690984457236928,0.6084502548248388,0.6070484804148183,0.5915704891106787,0.5798527959969633
