Analysis/analysis-crop-Alin_Day1_003 15348.csv
""
Files/Channels,Normal,GrayScale,Blue,Green,Red
Alin_Day1_003 00001.jpg,0.14483500655209333,0.20236741126710373,0.39620275895370327,0.30493336802003057,0.09588754849237241
Alin_Day1_003 00040.jpg,0.17221554473505554,0.35897032784187616,0.47561544903349035,0.43792662248503694,0.3298206329861581
Alin_Day1_003 00080.jpg,0.16882113235929175,0.4060526551075924,0.4996338965047201,0.5881129272144835,0.23967202899618179
Alin_Day1_003 00242.jpg,0.12770471355903615,0.34456595284959457,0.5753183929702064,0.4178625525887922,0.1114363437300879
Alin_Day1_003 00359.jpg,0.12049664145399545,0.3501825124372845,0.6419429464435319,0.5841176630922643,0.11313407833103128
Alin_Day1_003 00460.jpg,0.08439457198521749,0.43072146816791373,0.4271826466162706,0.4266487834785825,0.1556572216503377
Alin_Day1_003 00535.jpg,0.13542666140235302,0.4859659301673007,0.5826770095971877,0.5909260228886337,0.22162792025184913
Alin_Day1_003 00775.jpg,0.19942047897884743,0.6490332753418032,0.7178127711809998,0.6690962829665748,0.5527412384265468
Alin_Day1_003 01074.jpg,0.10088790963449122,0.22859268996176874,0.5044614358700856,0.303880197338998,-0.03445442872443966
Alin_Day1_003 01218.jpg,0.06694358938017368,0.333504714148916,0.5329035716866809,0.2973166414023135,0.06523233182617816
Alin_Day1_003 01347.jpg,0.09283975294261157,0.33350261740583514,0.29508439299928385,0.14650917119044599,0.30288758749122924
Alin_Day1_003 01596.jpg,0.11652585284655743,0.4795798654647654,0.5412094153492282,0.5365623656538184,0.1889268745148135
Alin_Day1_003 02162.jpg,0.07001208335690931,0.19667420688547776,0.002774894611292594,0.07850652540005028,0.4071716992147049
Alin_Day1_003 02314.jpg,0.06387793646199966,0.161156435069434,0.0829991093446082,0.16221038541137187,-0.06764863211123158
Alin_Day1_003 02468.jpg,0.09442901042449696,0.33071491486928084,0.04857200390865206,0.24157763323857145,0.46218856295162647
Alin_Day1_003 02629.jpg,0.14619987185714936,0.5384349680506366,0.47004209925949175,0.4785371106963107,0.34666195098233654
Alin_Day1_003 02818.jpg,0.07943365630652563,0.48450175199829676,0.6295764775981899,0.4842371520993158,0.04199037633160757
